system:index,NDVI,doy,lat,long,name,year,.geo
2016_01_31_4,0.1826086938381195,31.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_01_31_5,0.15100669860839844,31.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_01_0,0.07203389704227448,32.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_01_1,0.07203389704227448,32.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_01_2,0.07203389704227448,32.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_01_3,0.07203389704227448,32.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_01_4,0.04556354880332947,32.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_01_5,0.06726457178592682,32.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_02_0,0.13778990507125854,33.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_02_1,0.13778990507125854,33.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_02_2,0.13778990507125854,33.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_02_3,0.13778990507125854,33.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_02_4,0.11343283951282501,33.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_02_5,0.07394365966320038,33.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_03_0,0.21910111606121063,34.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_03_1,0.21910111606121063,34.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_03_2,0.21910111606121063,34.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_03_3,0.21910111606121063,34.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_03_4,0.17714285850524902,34.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_03_5,0.19738277792930603,34.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_04_0,0.2715231776237488,35.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_04_1,0.2715231776237488,35.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_04_2,0.2715231776237488,35.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_04_3,0.2715231776237488,35.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_04_4,0.2781457006931305,35.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_04_5,0.2781457006931305,35.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_05_0,0.0747663602232933,36.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_05_1,0.0747663602232933,36.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_05_2,0.0747663602232933,36.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_05_3,0.0747663602232933,36.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_05_4,0.07594937086105347,36.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_05_5,0.0670926496386528,36.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_06_0,0.14468085765838623,37.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_06_1,0.14468085765838623,37.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_06_2,0.14468085765838623,37.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_06_3,0.14468085765838623,37.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_06_4,0.1340659260749817,37.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_06_5,0.1340659260749817,37.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_07_0,-0.016408104449510574,38.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_07_1,-0.016408104449510574,38.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_07_2,-0.016408104449510574,38.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_07_3,-0.016408104449510574,38.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_07_4,-0.07564566284418106,38.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_07_5,-0.07258106023073196,38.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_08_0,-0.08117140084505081,39.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_08_1,-0.08117140084505081,39.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_08_2,-0.08117140084505081,39.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_08_3,-0.08117140084505081,39.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_08_4,-0.09338019043207169,39.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_08_5,-0.08177369832992554,39.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_09_0,-0.26967790722846985,40.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_09_1,-0.26967790722846985,40.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_09_2,-0.26967790722846985,40.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_09_3,-0.26967790722846985,40.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_09_4,-0.21629855036735535,40.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_09_5,-0.24846389889717102,40.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_10_0,-0.05721834674477577,41.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_10_1,-0.05721834674477577,41.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_10_2,-0.05721834674477577,41.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_10_3,-0.05721834674477577,41.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_10_4,-0.07330727577209473,41.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_10_5,-0.006479319185018539,41.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_11_0,-0.08831298351287842,42.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_11_1,-0.08831298351287842,42.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_11_2,-0.08831298351287842,42.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_11_3,-0.08831298351287842,42.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_11_4,-0.07817661017179489,42.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_11_5,-0.07999999821186066,42.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_12_0,-0.09256844967603683,43.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_12_1,-0.09256844967603683,43.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_12_2,-0.09256844967603683,43.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_12_3,-0.09256844967603683,43.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_12_4,-0.08913113176822662,43.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_12_5,-0.08854667842388153,43.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_13_0,-0.05741928890347481,44.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_13_1,-0.05741928890347481,44.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_13_2,-0.05741928890347481,44.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_13_3,-0.05741928890347481,44.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_13_4,-0.05830904096364975,44.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_13_5,-0.02561272867023945,44.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_14_0,-0.032484885305166245,45.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_14_1,-0.032484885305166245,45.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_14_2,-0.032484885305166245,45.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_14_3,-0.032484885305166245,45.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_14_4,-0.04801876097917557,45.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_14_5,-0.05202312394976616,45.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_16_0,-0.023860381916165352,47.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_16_1,-0.023860381916165352,47.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_16_2,-0.023860381916165352,47.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_16_3,-0.023860381916165352,47.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_16_4,-0.06660109758377075,47.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_16_5,-0.11025221645832062,47.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_17_0,-0.014783845283091068,48.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_17_1,-0.014783845283091068,48.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_17_2,-0.014783845283091068,48.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_17_3,-0.014783845283091068,48.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_17_4,-0.037354499101638794,48.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_17_5,-0.028063904494047165,48.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_18_0,,49.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_18_1,,49.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_18_2,,49.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_18_3,,49.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_18_4,,49.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_18_5,,49.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_28_0,-0.016004178673028946,59.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_28_1,-0.016004178673028946,59.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_28_2,-0.016004178673028946,59.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_28_3,-0.016004178673028946,59.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_28_4,-0.025904562324285507,59.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_28_5,-0.018127884715795517,59.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_02_29_0,-0.01819416880607605,60.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_02_29_1,-0.01819416880607605,60.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_02_29_2,-0.01819416880607605,60.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_02_29_3,-0.01819416880607605,60.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_02_29_4,-0.01632455177605152,60.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_02_29_5,-0.008879446424543858,60.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_01_0,-0.04050322249531746,61.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_01_1,-0.04050322249531746,61.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_01_2,-0.04050322249531746,61.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_01_3,-0.04050322249531746,61.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_01_4,-0.0400131456553936,61.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_01_5,-0.04146639630198479,61.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_02_0,0.015257035382091999,62.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_02_1,0.015257035382091999,62.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_02_2,0.015257035382091999,62.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_02_3,0.015257035382091999,62.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_02_4,-0.03298887237906456,62.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_02_5,-0.033706340938806534,62.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_03_0,0.003924133256077766,63.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_03_1,0.003924133256077766,63.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_03_2,0.003924133256077766,63.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_03_3,0.003924133256077766,63.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_03_4,-0.025570305064320564,63.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_03_5,-0.01735910214483738,63.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_04_0,-0.006539924070239067,64.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_04_1,-0.006539924070239067,64.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_04_2,-0.006539924070239067,64.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_04_3,-0.006539924070239067,64.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_04_4,-0.024299757555127144,64.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_04_5,-0.011571185663342476,64.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_05_0,-0.03638113662600517,65.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_05_1,-0.03638113662600517,65.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_05_2,-0.03638113662600517,65.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_05_3,-0.03638113662600517,65.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_05_4,-0.046295586973428726,65.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_05_5,-0.045991718769073486,65.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_06_0,-0.015249887481331825,66.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_06_1,-0.015249887481331825,66.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_06_2,-0.015249887481331825,66.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_06_3,-0.015249887481331825,66.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_06_4,-0.021424224600195885,66.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_06_5,-0.025708554312586784,66.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2016_03_07_0,-0.0429714173078537,67.0,69.5756,-138.9046,Phenocam1,2016.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2016_03_07_1,-0.0429714173078537,67.0,69.5757,-138.90525,Phenocam2,2016.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2016_03_07_2,-0.0429714173078537,67.0,69.57781,-138.91277,Phenocam3,2016.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2016_03_07_3,-0.0429714173078537,67.0,69.57515,-138.89453,Phenocam4,2016.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2016_03_07_4,-0.031206106767058372,67.0,69.57651,-138.86711,Phenocam5,2016.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2016_03_07_5,-0.04450175166130066,67.0,69.57483,-138.86305,Phenocam6,2016.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
