system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20160920T213522_20160920T213523_T07WET_5,3036,3659,3684,3808,3843,4144,4138,100,100,32607,0.09642857142857143,0.04225352112676056,0.036962786618218266,264,0.0017853581506607206,0.0013662467444905202,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160920T213522_20160920T231042_T07WET_0,3036,3659,3684,3808,3843,4144,4138,100,100,32607,0.09642857142857143,0.04225352112676056,0.036962786618218266,264,0.0017853581506607206,0.0013662467444905202,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160920T213522_20160920T231042_T07WET_1,3023,3725,3719,3811,3789,4263,4239,100,100,32607,0.10323346188074756,0.05598216497399059,0.05605381165919283,264,0.003133992534517922,0.0031420194618244543,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160920T213522_20160920T231042_T07WET_2,2982,3574,3601,3780,3754,4037,4049,100,100,32607,0.09403007747227708,0.032877062811820394,0.037805972062027425,264,0.001080900838176474,0.0014292905502679726,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160920T213522_20160920T231042_T07WET_3,2544,2999,2979,3076,3095,3348,3390,100,100,32607,0.07876154263986963,0.04234122042341221,0.04548959136468774,264,0.0017927770262489272,0.0020692999689362343,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160920T213522_20160920T231042_T07WET_4,2617,3188,3222,3360,3349,3668,3647,100,100,32607,0.10361363247131358,0.043824701195219126,0.04259576901086335,264,0.001920602073328835,0.0018143975466007273,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160920T213522_20160920T231042_T07WET_5,3036,3659,3684,3808,3843,4144,4138,100,100,32607,0.09642857142857143,0.04225352112676056,0.036962786618218266,264,0.0017853581506607206,0.0013662467444905202,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160921T210152_20160921T210147_T07WET_0,2191,3112,3125,3315,3328,3113,3107,100,100,32607,0.17569601203912716,-0.03142501555693839,-0.03434343434343434,265,9.875312817341942E-4,0.0011794709355603349,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160921T210152_20160921T210147_T07WET_1,1908,2691,2668,2688,2712,2710,2702,100,100,32607,0.1660839160839161,0.004075583549462764,-0.001847063169560399,265,1.6610381267123872E-5,3.4116423523332714E-6,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160921T210152_20160921T210147_T07WET_2,2061,2832,2834,2923,2912,2923,2935,100,100,32607,0.15791624106230848,0.0,0.003933641183512912,265,0.0,1.5473532959393922E-5,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160921T210152_20160921T210147_T07WET_3,1849,2771,2764,2858,2898,2928,2926,100,100,32607,0.19835248211575982,0.012098167991704113,0.004807692307692308,265,1.4636566771030114E-4,2.311390532132757E-5,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160921T210152_20160921T210147_T07WET_4,1916,2784,2783,2927,2936,2971,2956,100,100,32607,0.18450734198765695,0.007460155985079688,0.0033944331296673455,265,5.565392726426022E-5,1.1522176271273354E-5,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160921T210152_20160921T210147_T07WET_5,2191,3112,3125,3315,3328,3113,3107,100,100,32607,0.17569601203912716,-0.03142501555693839,-0.03434343434343434,265,9.875312817341942E-4,0.0011794709355603349,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160921T210152_20160921T230438_T07WET_0,2191,3112,3125,3315,3328,3113,3107,100,100,32607,0.17569601203912716,-0.03142501555693839,-0.03434343434343434,265,9.875312817341942E-4,0.0011794709355603349,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160921T210152_20160921T230438_T07WET_1,1908,2691,2668,2688,2712,2710,2702,100,100,32607,0.1660839160839161,0.004075583549462764,-0.001847063169560399,265,1.6610381267123872E-5,3.4116423523332714E-6,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160921T210152_20160921T230438_T07WET_2,2061,2832,2834,2923,2912,2923,2935,100,100,32607,0.15791624106230848,0.0,0.003933641183512912,265,0.0,1.5473532959393922E-5,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160921T210152_20160921T230438_T07WET_3,1849,2771,2764,2858,2898,2928,2926,100,100,32607,0.19835248211575982,0.012098167991704113,0.004807692307692308,265,1.4636566771030114E-4,2.311390532132757E-5,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160921T210152_20160921T230438_T07WET_4,1916,2784,2783,2927,2936,2971,2956,100,100,32607,0.18450734198765695,0.007460155985079688,0.0033944331296673455,265,5.565392726426022E-5,1.1522176271273354E-5,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160921T210152_20160921T230438_T07WET_5,2191,3112,3125,3315,3328,3113,3107,100,100,32607,0.17569601203912716,-0.03142501555693839,-0.03434343434343434,265,9.875312817341942E-4,0.0011794709355603349,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160927T212522_20160927T212517_T07WET_0,2692,4048,4014,4252,4189,4413,4412,100,99,32607,0.1971368923352222,0.018580496249278707,0.02592721776537612,271,3.452348271536148E-4,6.722205197987757E-4,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160927T212522_20160927T212517_T07WET_1,2170,3297,3325,3475,3494,3428,3467,97,97,32607,0.21019108280254778,-0.006808633927277995,-0.00387875305272231,271,4.635749592247329E-5,1.5044725242867545E-5,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160927T212522_20160927T212517_T07WET_2,2556,3758,3683,3830,3807,4264,4182,99,99,32607,0.18063792274402948,0.05361996540647393,0.04693954187007135,271,0.0028750927681614005,0.0022033170255498407,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160927T212522_20160927T212517_T07WET_3,2766,4125,4169,4295,4347,4554,4564,99,99,32607,0.2023071377072819,0.02926884393716804,0.024351924587588374,271,8.566650158565411E-4,5.930161616046074E-4,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160927T212522_20160927T212517_T07WET_4,3250,4561,4582,4802,4828,5152,5240,99,100,32607,0.17007150153217568,0.035161744022503515,0.04092173222089789,271,0.0012363476127615358,0.0016745866026418325,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160927T212522_20160927T212517_T07WET_5,2692,4048,4014,4252,4189,4413,4412,100,99,32607,0.1971368923352222,0.018580496249278707,0.02592721776537612,271,3.452348271536148E-4,6.722205197987757E-4,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160927T212522_20160927T225742_T07WET_0,2692,4048,4014,4252,4189,4413,4412,100,99,32607,0.1971368923352222,0.018580496249278707,0.02592721776537612,271,3.452348271536148E-4,6.722205197987757E-4,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160927T212522_20160927T225742_T07WET_1,2170,3297,3325,3475,3494,3428,3467,97,97,32607,0.21019108280254778,-0.006808633927277995,-0.00387875305272231,271,4.635749592247329E-5,1.5044725242867545E-5,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160927T212522_20160927T225742_T07WET_2,2556,3758,3683,3830,3807,4264,4182,99,99,32607,0.18063792274402948,0.05361996540647393,0.04693954187007135,271,0.0028750927681614005,0.0022033170255498407,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160927T212522_20160927T225742_T07WET_3,2766,4125,4169,4295,4347,4554,4564,99,99,32607,0.2023071377072819,0.02926884393716804,0.024351924587588374,271,8.566650158565411E-4,5.930161616046074E-4,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160927T212522_20160927T225742_T07WET_4,3250,4561,4582,4802,4828,5152,5240,99,100,32607,0.17007150153217568,0.035161744022503515,0.04092173222089789,271,0.0012363476127615358,0.0016745866026418325,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160927T212522_20160927T225742_T07WET_5,2692,4048,4014,4252,4189,4413,4412,100,99,32607,0.1971368923352222,0.018580496249278707,0.02592721776537612,271,3.452348271536148E-4,6.722205197987757E-4,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161004T211512_20161004T211509_T07WET_0,2466,1315,1313,1309,1283,2214,2186,82,85,32607,-0.30510717120931463,0.25688333806414987,0.26030556356298645,278,0.06589343161364239,0.06765547635001999,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161004T211512_20161004T211509_T07WET_1,2588,1322,1305,1451,1468,2504,2532,86,85,32607,-0.3295658874903673,0.26624525916561315,0.266,278,0.07076804357323513,0.07063815809552294,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161004T211512_20161004T211509_T07WET_2,2162,1293,1340,1287,1334,1591,1786,88,86,32607,-0.23472301541976015,0.10562890896455872,0.14487179487179488,278,0.011157003437940929,0.02098475585304945,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161004T211512_20161004T211509_T07WET_3,1788,1282,1259,1196,1192,1589,1562,60,64,32607,-0.17361339021988842,0.14111310592459606,0.13435003631082063,278,0.01991027709946679,0.018047972289170617,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161004T211512_20161004T211509_T07WET_4,1642,1267,1256,1221,1212,1686,1643,80,73,32607,-0.1331953071083506,0.15995872033023736,0.15096322241681262,278,0.0255812099175964,0.02278594980889046,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20161004T211512_20161004T211509_T07WET_5,2466,1315,1313,1309,1283,2214,2186,82,85,32607,-0.30510717120931463,0.25688333806414987,0.26030556356298645,278,0.06589343161364239,0.06765547635001999,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161004T211512_20161004T224713_T07WET_0,2466,1315,1313,1309,1283,2214,2186,82,85,32607,-0.30510717120931463,0.25688333806414987,0.26030556356298645,278,0.06589343161364239,0.06765547635001999,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161004T211512_20161004T224713_T07WET_1,2588,1322,1305,1451,1468,2504,2532,86,85,32607,-0.3295658874903673,0.26624525916561315,0.266,278,0.07076804357323513,0.07063815809552294,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161004T211512_20161004T224713_T07WET_2,2162,1293,1340,1287,1334,1591,1786,88,86,32607,-0.23472301541976015,0.10562890896455872,0.14487179487179488,278,0.011157003437940929,0.02098475585304945,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161004T211512_20161004T224713_T07WET_3,1788,1282,1259,1196,1192,1589,1562,60,64,32607,-0.17361339021988842,0.14111310592459606,0.13435003631082063,278,0.01991027709946679,0.018047972289170617,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161004T211512_20161004T224713_T07WET_4,1642,1267,1256,1221,1212,1686,1643,80,73,32607,-0.1331953071083506,0.15995872033023736,0.15096322241681262,278,0.0255812099175964,0.02278594980889046,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20161004T211512_20161004T224713_T07WET_5,2466,1315,1313,1309,1283,2214,2186,82,85,32607,-0.30510717120931463,0.25688333806414987,0.26030556356298645,278,0.06589343161364239,0.06765547635001999,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161010T213522_20161010T213524_T07WET_0,2604,1190,1190,1135,1144,2004,1989,77,74,32607,-0.3726937269372694,0.27683975788467663,0.2697095435684647,284,0.07649054859376803,0.0726152000389586,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161010T213522_20161010T213524_T07WET_1,2616,1226,1238,1345,1353,2393,2424,84,84,32607,-0.35755059678256357,0.28036383092562867,0.2835583796664019,284,0.0784423902746483,0.08023252749402913,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161010T213522_20161010T213524_T07WET_2,1423,1072,1118,1006,1004,1158,1236,61,64,32607,-0.1200314836678473,0.07024029574861368,0.10357142857142858,284,0.004933659116215273,0.010726629383863618,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161010T213522_20161010T213524_T07WET_3,2447,1222,1229,1190,1202,1824,1828,69,67,32607,-0.33133841131664854,0.21035169210351692,0.2066006600660066,284,0.04421897978637676,0.0426579295889364,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161010T213522_20161010T213524_T07WET_4,2490,1254,1248,1391,1410,2252,2256,78,78,32607,-0.33226324237560195,0.23634367279714522,0.23076923076923078,284,0.055800308568800944,0.05320415109579471,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20161010T213522_20161010T213524_T07WET_5,2604,1190,1190,1135,1144,2004,1989,77,74,32607,-0.3726937269372694,0.27683975788467663,0.2697095435684647,284,0.07649054859376803,0.0726152000389586,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161010T213522_20161010T230836_T07WET_0,2604,1190,1190,1135,1144,2004,1989,76,73,32607,-0.3726937269372694,0.27683975788467663,0.2697095435684647,284,0.07649054859376803,0.0726152000389586,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161010T213522_20161010T230836_T07WET_1,2616,1226,1238,1345,1353,2393,2424,85,84,32607,-0.35755059678256357,0.28036383092562867,0.2835583796664019,284,0.0784423902746483,0.08023252749402913,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161010T213522_20161010T230836_T07WET_2,1423,1072,1118,1006,1004,1158,1236,60,63,32607,-0.1200314836678473,0.07024029574861368,0.10357142857142858,284,0.004933659116215273,0.010726629383863618,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161010T213522_20161010T230836_T07WET_3,2447,1222,1229,1190,1202,1824,1828,70,67,32607,-0.33133841131664854,0.21035169210351692,0.2066006600660066,284,0.04421897978637676,0.0426579295889364,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161010T213522_20161010T230836_T07WET_4,2490,1254,1248,1391,1410,2252,2256,78,78,32607,-0.33226324237560195,0.23634367279714522,0.23076923076923078,284,0.055800308568800944,0.05320415109579471,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20161010T213522_20161010T230836_T07WET_5,2604,1190,1190,1135,1144,2004,1989,76,73,32607,-0.3726937269372694,0.27683975788467663,0.2697095435684647,284,0.07649054859376803,0.0726152000389586,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161011T210412_20161011T210409_T07WET_0,3926,3526,3517,3894,3859,4328,4327,99,99,32607,-0.0549509606341529,0.052785210411092194,0.05717077937942829,285,0.0027862712278830513,0.0032684863756932015,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161011T210412_20161011T210409_T07WET_1,2609,2702,2756,2780,2826,3163,3176,99,99,32607,0.02739981360671016,0.06444556621235066,0.0583138953682106,285,0.004153207124447596,0.0034004972858408763,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161011T210412_20161011T210409_T07WET_2,3534,3403,3348,3695,3594,4058,3931,99,99,32607,-0.02702702702702703,0.04682058557977557,0.04478405315614618,285,0.0021921637224822776,0.0020056087279214834,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161011T210412_20161011T210409_T07WET_3,1465,1670,1623,1568,1502,1779,1661,88,87,32607,0.05116580310880829,0.06304152972811473,0.050268732216250396,285,0.003974213546858356,0.0025269400600788404,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161011T210412_20161011T210409_T07WET_4,1561,1514,1491,1442,1435,1630,1614,95,95,32607,-0.022935779816513763,0.061197916666666664,0.058707773040341096,285,0.003745167493937494,0.0034465889679436115,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20161011T210412_20161011T210409_T07WET_5,3926,3526,3517,3894,3859,4328,4327,99,99,32607,-0.0549509606341529,0.052785210411092194,0.05717077937942829,285,0.0027862712278830513,0.0032684863756932015,69.5757,-138.90525,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161011T210412_20161011T230213_T07WET_0,3926,3526,3517,3894,3859,4328,4327,100,100,32607,-0.0549509606341529,0.052785210411092194,0.05717077937942829,285,0.0027862712278830513,0.0032684863756932015,69.5757,-138.90525,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20161011T210412_20161011T230213_T07WET_1,2609,2702,2756,2780,2826,3163,3176,99,99,32607,0.02739981360671016,0.06444556621235066,0.0583138953682106,285,0.004153207124447596,0.0034004972858408763,69.57781,-138.91277,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20161011T210412_20161011T230213_T07WET_2,3534,3403,3348,3695,3594,4058,3931,99,99,32607,-0.02702702702702703,0.04682058557977557,0.04478405315614618,285,0.0021921637224822776,0.0020056087279214834,69.57515,-138.89453,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20161011T210412_20161011T230213_T07WET_3,1465,1670,1623,1568,1502,1779,1661,86,86,32607,0.05116580310880829,0.06304152972811473,0.050268732216250396,285,0.003974213546858356,0.0025269400600788404,69.57651,-138.86711,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20161011T210412_20161011T230213_T07WET_4,1561,1514,1491,1442,1435,1630,1614,93,92,32607,-0.022935779816513763,0.061197916666666664,0.058707773040341096,285,0.003745167493937494,0.0034465889679436115,69.57483,-138.86305,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
